Año,Mes,Día,Hora,Día de la semana,Temperatura (°C),Punto de rocío (°C),Humedad (%),Dirección del viento,Velocidad del viento (m/s),Ráfaga de viento (m/s),Presión (hPa),Precipitación (mm),Condición meteorológica
2021,12,26,19,6,16.11111111111111,6.111111111111111,52.0,N,2.68224,0.0,973.587125,0.0,Mayormente_nublado
2021,12,26,20,6,14.444444444444445,7.777777777777778,65.0,SSO,1.34112,0.0,973.9257640000001,0.0,Mayormente_nublado
2021,12,26,21,6,13.88888888888889,8.88888888888889,72.0,OSO,1.34112,0.0,974.264403,0.0,Parcialmente_nublado
2021,12,26,22,6,13.333333333333334,8.88888888888889,75.0,CALMA,0.0,0.0,974.264403,0.0,Parcialmente_nublado
2021,12,26,23,6,13.333333333333334,7.777777777777778,69.0,CALMA,0.0,0.0,974.6030420000001,0.0,Parcialmente_nublado
2021,12,27,0,0,12.222222222222221,8.88888888888889,80.0,SO,1.34112,0.0,974.264403,0.0,Mayormente_nublado
2021,12,27,1,0,12.222222222222221,8.88888888888889,80.0,E,1.34112,0.0,973.9257640000001,0.0,Mayormente_nublado
2021,12,27,2,0,11.666666666666666,8.333333333333334,80.0,E,2.68224,0.0,973.9257640000001,0.0,Mayormente_nublado
2021,12,27,3,0,11.11111111111111,7.777777777777778,80.0,E,2.2352,0.0,973.587125,0.0,Mayormente_nublado
2021,12,27,4,0,10.0,8.333333333333334,89.0,E,2.2352,0.0,973.9257640000001,0.0,Mayormente_nublado
2021,12,27,5,0,10.0,7.777777777777778,86.0,E,3.12928,0.0,973.587125,0.0,Mayormente_nublado
2021,12,27,6,0,10.0,7.222222222222222,83.0,E,3.12928,0.0,973.587125,0.0,Nublado
2021,12,27,7,0,9.444444444444445,7.222222222222222,86.0,E,3.57632,0.0,973.587125,0.0,Mayormente_nublado
2021,12,27,8,0,10.0,7.222222222222222,83.0,ESE,3.12928,0.0,973.9257640000001,0.0,Nublado
2021,12,27,9,0,10.0,7.222222222222222,83.0,E,3.12928,0.0,973.9257640000001,0.0,Nublado
2021,12,27,10,0,11.11111111111111,6.666666666666667,74.0,SE,3.57632,0.0,974.264403,0.0,Nublado
2021,12,27,11,0,11.666666666666666,7.222222222222222,74.0,E,4.02336,0.0,973.9257640000001,0.0,Nublado
2021,12,27,12,0,12.777777777777779,7.777777777777778,72.0,ESE,2.68224,0.0,973.248486,0.0,Nublado
2021,12,27,13,0,13.88888888888889,7.777777777777778,67.0,ESE,2.68224,0.0,971.89393,0.0,Nublado
2021,12,27,14,0,13.88888888888889,7.777777777777778,67.0,S,1.34112,0.0,970.8780130000001,0.0,Nublado
2021,12,27,15,0,13.88888888888889,7.777777777777778,67.0,SSE,3.12928,0.0,969.8620960000001,0.0,Nublado
2021,12,27,16,0,14.444444444444445,7.222222222222222,62.0,S,2.2352,0.0,969.8620960000001,0.0,Nublado
2021,12,27,17,0,13.88888888888889,7.777777777777778,67.0,SSE,2.2352,0.0,969.523457,0.0,Mayormente_nublado
2021,12,27,18,0,13.333333333333334,8.333333333333334,72.0,S,2.68224,0.0,969.1848180000001,0.0,Mayormente_nublado
2021,12,27,19,0,13.333333333333334,6.666666666666667,64.0,O,6.25856,0.0,970.200735,0.0,Mayormente_nublado
2021,12,27,20,0,12.222222222222221,6.111111111111111,66.0,ONO,5.36448,0.0,970.5393740000001,0.0,Mayormente_nublado
2021,12,27,21,0,11.666666666666666,3.888888888888889,59.0,O,5.81152,0.0,970.5393740000001,0.0,Despejado
2021,12,27,22,0,11.666666666666666,2.7777777777777777,55.0,O,3.57632,0.0,971.2166520000001,0.0,Despejado
2021,12,27,23,0,10.555555555555555,2.2222222222222223,56.0,O,1.34112,0.0,971.2166520000001,0.0,Despejado
2021,12,28,0,1,8.88888888888889,2.2222222222222223,63.0,CALMA,0.0,0.0,970.8780130000001,0.0,Despejado
2021,12,28,1,1,8.333333333333334,2.2222222222222223,66.0,SE,1.34112,0.0,970.5393740000001,0.0,Despejado
2021,12,28,2,1,7.777777777777778,3.3333333333333335,73.0,CALMA,0.0,0.0,970.200735,0.0,Despejado
2021,12,28,3,1,7.777777777777778,2.7777777777777777,71.0,E,2.68224,0.0,969.8620960000001,0.0,Parcialmente_nublado
2021,12,28,4,1,8.333333333333334,3.3333333333333335,71.0,ENE,3.12928,0.0,969.8620960000001,0.0,Mayormente_nublado
2021,12,28,5,1,7.777777777777778,3.888888888888889,76.0,E,2.68224,0.0,969.523457,0.0,Mayormente_nublado
2021,12,28,6,1,8.333333333333334,2.7777777777777777,68.0,E,3.12928,0.0,969.523457,0.0,Mayormente_nublado
2021,12,28,7,1,8.88888888888889,2.2222222222222223,63.0,SSE,2.68224,0.0,970.200735,0.0,Mayormente_nublado
2021,12,28,8,1,8.88888888888889,2.7777777777777777,66.0,SE,3.12928,0.0,970.200735,0.0,Mayormente_nublado
2021,12,28,9,1,9.444444444444445,4.444444444444445,71.0,SE,4.02336,0.0,970.5393740000001,0.0,Mayormente_nublado
2021,12,28,10,1,10.0,5.555555555555555,74.0,SSE,4.02336,0.0,970.5393740000001,0.0,Mayormente_nublado
2021,12,28,11,1,12.222222222222221,5.555555555555555,64.0,ESE,3.12928,0.0,970.5393740000001,0.0,Mayormente_nublado
2021,12,28,12,1,13.88888888888889,5.555555555555555,57.0,CALMA,0.0,0.0,969.8620960000001,0.0,Mayormente_nublado
2021,12,28,13,1,13.88888888888889,4.444444444444445,53.0,OSO,3.57632,0.0,969.1848180000001,0.0,Mayormente_nublado
2021,12,28,14,1,13.333333333333334,4.444444444444445,55.0,CALMA,0.0,0.0,967.830262,0.0,Mayormente_nublado
2021,12,28,15,1,13.333333333333334,5.555555555555555,60.0,SSO,2.68224,0.0,967.491623,0.0,Mayormente_nublado
2021,12,28,16,1,12.777777777777779,5.555555555555555,62.0,CALMA,0.0,0.0,967.491623,0.0,Mayormente_nublado
2021,12,28,17,1,12.222222222222221,6.666666666666667,69.0,SSO,1.34112,0.0,967.491623,0.0,Mayormente_nublado
2021,12,28,18,1,12.222222222222221,7.222222222222222,72.0,CALMA,0.0,0.0,967.152984,0.0,Mayormente_nublado
2021,12,28,19,1,12.222222222222221,6.666666666666667,69.0,NO,3.12928,0.0,967.491623,0.0,Nublado
2021,12,28,20,1,11.11111111111111,7.222222222222222,77.0,NNO,2.2352,0.0,967.830262,0.0,Mayormente_nublado
2021,12,28,21,1,10.555555555555555,8.333333333333334,86.0,CALMA,0.0,0.0,967.830262,0.0,Nublado
2021,12,28,22,1,10.0,8.88888888888889,93.0,E,2.68224,0.0,967.830262,0.0,Nublado
2021,12,28,23,1,10.555555555555555,8.333333333333334,86.0,E,2.68224,0.0,968.168901,0.0,Mayormente_nublado
2021,12,29,0,2,10.555555555555555,8.88888888888889,89.0,ESE,3.12928,0.0,968.5075400000001,0.0,Mayormente_nublado
2021,12,29,1,2,10.555555555555555,8.333333333333334,86.0,NNO,6.25856,0.0,968.846179,0.0,Mayormente_nublado
2021,12,29,2,2,9.444444444444445,7.777777777777778,90.0,SO,2.68224,0.0,968.846179,2.54,Mayormente_nublado
2021,12,29,3,2,9.444444444444445,7.777777777777778,90.0,CALMA,0.0,0.0,969.1848180000001,0.0,Mayormente_nublado
2021,12,29,4,2,9.444444444444445,8.333333333333334,93.0,CALMA,0.0,0.0,969.523457,0.0,Mayormente_nublado
2021,12,29,5,2,9.444444444444445,7.777777777777778,90.0,ESE,1.34112,0.0,969.8620960000001,0.0,Nublado
2021,12,29,6,2,8.88888888888889,7.777777777777778,93.0,E,2.2352,0.0,970.5393740000001,0.0,Mayormente_nublado
2021,12,29,7,2,8.88888888888889,7.777777777777778,93.0,E,2.68224,0.0,971.5552910000001,0.0,Mayormente_nublado
2021,12,29,8,2,8.88888888888889,7.222222222222222,89.0,CALMA,0.0,0.0,972.232569,0.0,Mayormente_nublado
2021,12,29,9,2,9.444444444444445,7.222222222222222,86.0,E,2.2352,0.0,973.248486,0.0,Mayormente_nublado
2021,12,29,10,2,10.0,7.222222222222222,83.0,E,3.57632,0.0,973.587125,0.0,Mayormente_nublado
2021,12,29,11,2,11.666666666666666,5.555555555555555,66.0,E,2.2352,0.0,973.9257640000001,0.0,Parcialmente_nublado
2021,12,29,12,2,13.333333333333334,2.7777777777777777,49.0,CALMA,0.0,0.0,973.9257640000001,0.0,Parcialmente_nublado
2021,12,29,13,2,12.777777777777779,3.3333333333333335,53.0,SSO,1.34112,0.0,973.587125,0.0,Mayormente_nublado
2021,12,29,14,2,13.88888888888889,2.7777777777777777,47.0,CALMA,0.0,0.0,972.909847,0.0,Mayormente_nublado
2021,12,29,15,2,15.0,2.7777777777777777,44.0,CALMA,0.0,0.0,972.571208,0.0,Mayormente_nublado
2021,12,29,16,2,15.0,2.2222222222222223,42.0,O,2.2352,0.0,972.571208,0.0,Mayormente_nublado
2021,12,29,17,2,14.444444444444445,2.2222222222222223,44.0,NO,2.2352,0.0,972.571208,0.0,Parcialmente_nublado
2021,12,29,18,2,13.88888888888889,2.2222222222222223,45.0,N,2.68224,0.0,972.571208,0.0,Mayormente_nublado
2021,12,29,19,2,13.88888888888889,2.7777777777777777,47.0,E,2.68224,0.0,973.248486,0.0,Mayormente_nublado
2021,12,29,20,2,12.777777777777779,5.0,59.0,SE,2.2352,0.0,973.587125,0.0,Nublado
2021,12,29,21,2,12.222222222222221,7.777777777777778,75.0,ESE,3.12928,0.0,973.587125,0.0,Mayormente_nublado
2021,12,29,22,2,12.222222222222221,7.777777777777778,75.0,E,3.57632,0.0,973.587125,0.0,Mayormente_nublado
2021,12,29,23,2,11.666666666666666,8.88888888888889,83.0,E,3.12928,0.0,973.587125,0.0,Mayormente_nublado
2021,12,30,0,3,10.555555555555555,7.777777777777778,83.0,E,3.57632,0.0,973.587125,0.0,Parcialmente_nublado
2021,12,30,1,3,10.0,7.222222222222222,83.0,S,2.2352,0.0,973.9257640000001,0.0,Mayormente_nublado
2021,12,30,2,3,10.0,7.222222222222222,83.0,E,3.12928,0.0,973.587125,0.0,Mayormente_nublado
2021,12,30,3,3,9.444444444444445,7.777777777777778,90.0,E,3.12928,0.0,973.587125,0.0,Parcialmente_nublado
2021,12,30,4,3,9.444444444444445,7.777777777777778,90.0,CALMA,0.0,0.0,973.9257640000001,0.0,Parcialmente_nublado
2021,12,30,5,3,8.88888888888889,7.777777777777778,93.0,E,2.68224,0.0,973.587125,0.0,Despejado
2021,12,30,6,3,8.88888888888889,7.777777777777778,93.0,E,2.68224,0.0,973.587125,0.0,Mayormente_nublado
2021,12,30,7,3,8.88888888888889,7.777777777777778,93.0,ESE,2.68224,0.0,973.9257640000001,0.0,Mayormente_nublado
2021,12,30,8,3,8.333333333333334,7.222222222222222,93.0,E,2.2352,0.0,974.264403,0.0,Mayormente_nublado
2021,12,30,9,3,9.444444444444445,7.777777777777778,90.0,E,2.2352,0.0,974.6030420000001,0.0,Mayormente_nublado
2021,12,30,10,3,11.11111111111111,7.777777777777778,80.0,E,1.34112,0.0,975.2803200000001,0.0,Mayormente_nublado
2021,12,30,11,3,12.222222222222221,7.777777777777778,75.0,E,3.12928,0.0,975.2803200000001,0.0,Mayormente_nublado
2021,12,30,12,3,13.333333333333334,7.777777777777778,69.0,CALMA,0.0,0.0,974.6030420000001,0.0,Mayormente_nublado
2021,12,30,13,3,14.444444444444445,7.222222222222222,62.0,E,1.34112,0.0,973.587125,0.0,Mayormente_nublado
2021,12,30,14,3,15.555555555555555,6.666666666666667,55.0,ENE,2.2352,0.0,972.571208,0.0,Mayormente_nublado
2021,12,30,15,3,15.555555555555555,5.555555555555555,51.0,S,1.34112,0.0,972.571208,0.0,Mayormente_nublado
2021,12,30,16,3,16.666666666666668,5.555555555555555,48.0,VAR,2.2352,0.0,972.232569,0.0,Mayormente_nublado
2021,12,30,17,3,16.11111111111111,6.111111111111111,52.0,SE,2.2352,0.0,971.89393,0.0,Mayormente_nublado
2021,12,30,18,3,15.0,6.111111111111111,55.0,CALMA,0.0,0.0,971.5552910000001,0.0,Mayormente_nublado
2021,12,30,19,3,13.88888888888889,7.222222222222222,64.0,SE,1.34112,0.0,971.5552910000001,0.0,Mayormente_nublado
2021,12,30,20,3,12.777777777777779,7.777777777777778,72.0,SE,1.34112,0.0,971.5552910000001,0.0,Mayormente_nublado
2021,12,30,21,3,13.88888888888889,6.666666666666667,62.0,ESE,2.2352,0.0,971.2166520000001,0.0,Mayormente_nublado
2021,12,30,22,3,13.333333333333334,6.666666666666667,64.0,E,2.68224,0.0,971.2166520000001,0.0,Mayormente_nublado
2021,12,30,23,3,12.777777777777779,7.222222222222222,69.0,E,2.68224,0.0,971.2166520000001,0.0,Mayormente_nublado
2021,12,31,0,4,12.777777777777779,7.777777777777778,72.0,ESE,3.57632,0.0,970.5393740000001,0.0,Nublado
2021,12,31,1,4,12.222222222222221,7.777777777777778,75.0,E,2.68224,0.0,969.8620960000001,0.0,Nublado
2021,12,31,2,4,12.222222222222221,7.777777777777778,75.0,E,2.68224,0.0,969.1848180000001,0.0,Mayormente_nublado
2021,12,31,3,4,12.222222222222221,7.777777777777778,75.0,CALMA,0.0,0.0,969.1848180000001,0.0,Nublado
2021,12,31,4,4,12.222222222222221,7.777777777777778,75.0,E,2.2352,0.0,967.830262,0.0,Nublado
2021,12,31,5,4,11.666666666666666,8.333333333333334,80.0,CALMA,0.0,0.0,966.814345,0.0,Light
2021,12,31,6,4,11.666666666666666,7.777777777777778,77.0,ESE,3.57632,0.0,966.475706,0.0,Nublado
2021,12,31,7,4,11.666666666666666,7.777777777777778,77.0,E,1.34112,0.0,965.7984280000001,0.0,Mayormente_nublado
2021,12,31,8,4,11.666666666666666,7.777777777777778,77.0,SE,2.68224,0.0,965.7984280000001,0.0,Mayormente_nublado
2021,12,31,9,4,12.222222222222221,8.88888888888889,80.0,SSE,1.34112,0.0,966.1370670000001,0.0,Nublado
2021,12,31,10,4,12.777777777777779,8.88888888888889,77.0,CALMA,0.0,0.0,966.1370670000001,0.0,Mayormente_nublado
2021,12,31,11,4,13.88888888888889,8.88888888888889,72.0,VAR,1.34112,0.0,965.7984280000001,0.0,Mayormente_nublado
2021,12,31,12,4,14.444444444444445,9.444444444444445,72.0,E,2.2352,0.0,964.782511,0.0,Mayormente_nublado
2021,12,31,13,4,14.444444444444445,9.444444444444445,72.0,E,3.12928,0.0,963.089316,0.0,Mayormente_nublado
2021,12,31,14,4,14.444444444444445,10.0,75.0,E,2.68224,0.0,961.396121,0.0,Mayormente_nublado
2021,12,31,15,4,13.88888888888889,10.555555555555555,81.0,E,3.12928,0.0,960.380204,0.0,Light
2021,12,31,16,4,13.88888888888889,10.555555555555555,81.0,CALMA,0.0,0.0,960.7188430000001,0.0,Nublado
2021,12,31,17,4,14.444444444444445,10.0,75.0,OSO,2.68224,0.0,961.057482,0.0,Nublado
2021,12,31,18,4,13.88888888888889,10.0,77.0,SO,4.02336,0.0,961.396121,0.0,Nublado
2021,12,31,19,4,13.88888888888889,10.0,77.0,SO,3.57632,0.0,962.073399,0.0,Nublado
2021,12,31,20,4,13.333333333333334,10.555555555555555,84.0,OSO,3.12928,0.0,962.412038,0.0,Nublado
2021,12,31,21,4,13.333333333333334,11.11111111111111,87.0,OSO,2.68224,0.0,963.089316,0.0,Nublado
2021,12,31,22,4,13.333333333333334,10.0,80.0,SO,4.4704,0.0,963.766594,0.0,Light
2021,12,31,23,4,13.333333333333334,10.0,80.0,SSO,3.12928,0.0,964.443872,0.0,Nublado
2022,1,1,0,5,13.333333333333334,9.444444444444445,77.0,SO,5.36448,0.0,965.1211500000001,0.0,Nublado
2022,1,1,1,5,13.333333333333334,8.88888888888889,75.0,O,5.81152,0.0,965.4597890000001,0.0,Light
2022,1,1,2,5,12.777777777777779,9.444444444444445,80.0,SO,6.25856,0.0,965.7984280000001,0.0,Light
2022,1,1,3,5,11.666666666666666,9.444444444444445,86.0,SO,5.36448,0.0,966.1370670000001,2.54,Mayormente_nublado
2022,1,1,4,5,12.222222222222221,8.88888888888889,80.0,O,8.9408,11.62304,966.475706,0.0,Mayormente_nublado
2022,1,1,5,5,11.666666666666666,8.333333333333334,80.0,O,8.9408,12.96416,967.491623,0.0,Light
2022,1,1,6,5,10.0,2.2222222222222223,59.0,O,8.04672,12.51712,968.846179,0.0,Despejado
2022,1,1,7,5,8.88888888888889,2.7777777777777777,66.0,O,7.15264,0.0,970.200735,0.0,Despejado
2022,1,1,8,5,8.333333333333334,2.7777777777777777,68.0,O,5.81152,0.0,971.89393,0.0,Despejado
2022,1,1,9,5,9.444444444444445,1.6666666666666667,59.0,O,8.04672,10.72896,973.587125,0.0,Despejado
2022,1,1,10,5,11.11111111111111,-2.2222222222222223,40.0,ONO,7.59968,0.0,974.6030420000001,0.0,Despejado
2022,1,1,11,5,11.11111111111111,-3.888888888888889,35.0,O,9.83488,0.0,975.9575980000001,0.0,Despejado
2022,1,1,12,5,11.666666666666666,-4.444444444444445,32.0,ONO,8.04672,12.51712,976.6348760000001,0.0,Despejado
2022,1,1,13,5,12.222222222222221,-5.555555555555555,29.0,O,7.59968,0.0,976.296237,0.0,Despejado
2022,1,1,14,5,13.333333333333334,-8.88888888888889,21.0,NO,6.25856,13.85824,976.973515,0.0,Despejado
2022,1,1,15,5,12.777777777777779,-7.222222222222222,24.0,NNO,4.02336,0.0,977.650793,0.0,Despejado
2022,1,1,16,5,12.222222222222221,-11.11111111111111,19.0,N,6.25856,10.72896,978.66671,0.0,Despejado
2022,1,1,17,5,12.222222222222221,-12.222222222222221,17.0,N,6.25856,0.0,979.3439880000001,0.0,Despejado
2022,1,1,18,5,11.11111111111111,-11.11111111111111,20.0,NO,3.57632,0.0,980.6985440000001,0.0,Despejado
2022,1,1,19,5,10.0,-10.0,24.0,NO,3.57632,0.0,981.714461,0.0,Despejado
2022,1,1,20,5,10.0,-8.88888888888889,26.0,N,2.68224,0.0,982.391739,0.0,Despejado
2022,1,1,21,5,8.88888888888889,-7.777777777777778,30.0,NNO,2.2352,0.0,983.407656,0.0,Despejado
2022,1,1,22,5,8.333333333333334,-7.222222222222222,33.0,NO,1.34112,0.0,984.423573,0.0,Despejado
2022,1,1,23,5,5.555555555555555,-3.3333333333333335,53.0,ESE,2.2352,0.0,985.4394900000001,0.0,Despejado
2022,1,2,0,6,6.111111111111111,-3.888888888888889,49.0,E,3.12928,0.0,985.4394900000001,0.0,Despejado
2022,1,2,1,6,5.555555555555555,-4.444444444444445,49.0,E,3.57632,0.0,985.778129,0.0,Parcialmente_nublado
2022,1,2,2,6,5.555555555555555,-4.444444444444445,49.0,ENE,4.02336,0.0,985.778129,0.0,Despejado
2022,1,2,3,6,5.0,-4.444444444444445,51.0,CALMA,0.0,0.0,985.778129,0.0,Despejado
2022,1,2,4,6,2.7777777777777777,-2.2222222222222223,70.0,SO,1.34112,0.0,985.778129,0.0,Despejado
2022,1,2,5,6,2.7777777777777777,-2.7777777777777777,67.0,SO,1.34112,0.0,985.778129,0.0,Despejado
2022,1,2,6,6,4.444444444444445,-5.0,51.0,NO,2.68224,0.0,986.1167680000001,0.0,Despejado
2022,1,2,7,6,3.3333333333333335,-3.888888888888889,60.0,O,1.34112,0.0,986.7940460000001,0.0,Despejado
2022,1,2,8,6,2.2222222222222223,-2.7777777777777777,70.0,CALMA,0.0,0.0,987.132685,0.0,Despejado
2022,1,2,9,6,5.0,-5.0,49.0,ESE,2.2352,0.0,987.132685,0.0,Despejado
2022,1,2,10,6,8.333333333333334,-7.222222222222222,33.0,ENE,3.57632,0.0,987.809963,0.0,Despejado
2022,1,2,11,6,10.555555555555555,-11.11111111111111,21.0,NE,5.81152,0.0,987.471324,0.0,Despejado
2022,1,2,12,6,11.666666666666666,-11.666666666666666,19.0,NE,5.36448,8.9408,986.7940460000001,0.0,Despejado
2022,1,2,13,6,12.777777777777779,-12.222222222222221,17.0,NE,4.4704,0.0,984.762212,0.0,Despejado
2022,1,2,14,6,13.333333333333334,-11.666666666666666,17.0,ENE,4.4704,0.0,983.746295,0.0,Despejado
2022,1,2,15,6,14.444444444444445,-10.555555555555555,17.0,ENE,5.36448,9.38784,983.069017,0.0,Despejado
2022,1,2,16,6,15.0,-10.555555555555555,16.0,E,2.68224,0.0,982.730378,0.0,Despejado
2022,1,2,17,6,15.0,-10.555555555555555,16.0,NE,3.57632,0.0,982.391739,0.0,Despejado
2022,1,2,18,6,14.444444444444445,-9.444444444444445,19.0,N,1.34112,0.0,982.0531000000001,0.0,Despejado
2022,1,2,19,6,13.88888888888889,-9.444444444444445,19.0,NNO,1.34112,0.0,982.0531000000001,0.0,Despejado
2022,1,2,20,6,10.555555555555555,-3.888888888888889,36.0,CALMA,0.0,0.0,982.0531000000001,0.0,Despejado
2022,1,2,21,6,8.88888888888889,-3.888888888888889,41.0,CALMA,0.0,0.0,982.0531000000001,0.0,Despejado
2022,1,2,22,6,8.333333333333334,-3.3333333333333335,44.0,E,1.34112,0.0,981.714461,0.0,Despejado
2022,1,2,23,6,7.222222222222222,-1.1111111111111112,56.0,SSE,1.34112,0.0,981.714461,0.0,Despejado
2022,1,3,0,0,7.222222222222222,-2.2222222222222223,52.0,CALMA,0.0,0.0,981.714461,0.0,Despejado
2022,1,3,1,0,6.666666666666667,-2.2222222222222223,53.0,CALMA,0.0,0.0,981.714461,0.0,Despejado
2022,1,3,2,0,6.111111111111111,-1.6666666666666667,58.0,SSE,2.2352,0.0,981.3758220000001,0.0,Despejado
2022,1,3,3,0,6.666666666666667,-2.7777777777777777,51.0,CALMA,0.0,0.0,981.037183,0.0,Despejado
2022,1,3,4,0,6.111111111111111,-3.3333333333333335,51.0,CALMA,0.0,0.0,980.6985440000001,0.0,Despejado
2022,1,3,5,0,5.0,-2.2222222222222223,60.0,ONO,1.34112,0.0,981.037183,0.0,Despejado
2022,1,3,6,0,4.444444444444445,-1.1111111111111112,68.0,CALMA,0.0,0.0,980.6985440000001,0.0,Despejado
2022,1,3,7,0,5.0,-2.7777777777777777,57.0,NNO,2.2352,0.0,981.037183,0.0,Despejado
2022,1,3,8,0,5.0,-2.7777777777777777,57.0,O,2.2352,0.0,981.714461,0.0,Despejado
2022,1,3,9,0,6.666666666666667,-1.6666666666666667,55.0,CALMA,0.0,0.0,981.714461,0.0,Despejado
2022,1,3,10,0,9.444444444444445,-2.2222222222222223,44.0,CALMA,0.0,0.0,982.0531000000001,0.0,Despejado
2022,1,3,11,0,11.666666666666666,-3.3333333333333335,35.0,CALMA,0.0,0.0,982.0531000000001,0.0,Despejado
2022,1,3,12,0,13.88888888888889,-4.444444444444445,28.0,CALMA,0.0,0.0,981.3758220000001,0.0,Despejado
2022,1,3,13,0,16.666666666666668,-6.111111111111111,21.0,E,4.02336,0.0,980.0212660000001,0.0,Despejado
2022,1,3,14,0,18.333333333333332,-6.111111111111111,19.0,SE,2.2352,0.0,979.005349,0.0,Despejado
2022,1,3,15,0,18.88888888888889,-5.555555555555555,19.0,ESE,2.2352,0.0,978.66671,0.0,Despejado
2022,1,3,16,0,18.88888888888889,-6.111111111111111,18.0,CALMA,0.0,0.0,978.66671,0.0,Despejado
2022,1,3,17,0,18.88888888888889,-5.555555555555555,19.0,CALMA,0.0,0.0,978.328071,0.0,Despejado
2022,1,3,18,0,17.22222222222222,-5.555555555555555,21.0,O,3.57632,0.0,978.66671,0.0,Despejado
2022,1,3,19,0,13.88888888888889,-2.7777777777777777,32.0,OSO,1.34112,0.0,979.682627,0.0,Despejado
2022,1,3,20,0,11.11111111111111,-0.5555555555555556,45.0,SO,2.2352,0.0,980.0212660000001,0.0,Despejado
2022,1,3,21,0,10.555555555555555,0.0,48.0,CALMA,0.0,0.0,980.359905,0.0,Despejado
2022,1,3,22,0,10.0,1.1111111111111112,54.0,CALMA,0.0,0.0,980.6985440000001,0.0,Parcialmente_nublado
2022,1,3,23,0,9.444444444444445,0.5555555555555556,54.0,E,2.68224,0.0,981.3758220000001,0.0,Parcialmente_nublado
2022,1,4,0,1,8.88888888888889,0.5555555555555556,56.0,E,2.2352,0.0,981.3758220000001,0.0,Parcialmente_nublado
2022,1,4,1,1,7.777777777777778,0.5555555555555556,61.0,ESE,4.02336,0.0,981.037183,0.0,Despejado
2022,1,4,2,1,7.222222222222222,1.1111111111111112,65.0,E,3.12928,0.0,981.037183,0.0,Despejado
2022,1,4,3,1,7.222222222222222,0.5555555555555556,63.0,E,4.02336,0.0,980.6985440000001,0.0,Despejado
2022,1,4,4,1,6.666666666666667,0.5555555555555556,65.0,E,2.2352,0.0,981.037183,0.0,Despejado
2022,1,4,5,1,5.555555555555555,0.0,67.0,ESE,2.68224,0.0,980.6985440000001,0.0,Despejado
2022,1,4,6,1,5.555555555555555,0.0,67.0,SE,1.34112,0.0,980.6985440000001,0.0,Despejado
2022,1,4,7,1,5.555555555555555,0.0,67.0,ESE,2.2352,0.0,981.3758220000001,0.0,Despejado
2022,1,4,8,1,6.111111111111111,-0.5555555555555556,62.0,ESE,2.68224,0.0,981.714461,0.0,Parcialmente_nublado
2022,1,4,9,1,8.88888888888889,-1.1111111111111112,50.0,SE,2.68224,0.0,982.0531000000001,0.0,Parcialmente_nublado
2022,1,4,10,1,11.666666666666666,-1.1111111111111112,41.0,ESE,3.12928,0.0,982.730378,0.0,Despejado
2022,1,4,11,1,13.333333333333334,-1.6666666666666667,36.0,ESE,2.68224,0.0,982.730378,0.0,Despejado
2022,1,4,12,1,14.444444444444445,-2.2222222222222223,32.0,E,2.2352,0.0,981.714461,0.0,Despejado
2022,1,4,13,1,16.11111111111111,-2.2222222222222223,29.0,CALMA,0.0,0.0,980.6985440000001,0.0,Despejado
2022,1,4,14,1,17.22222222222222,-2.2222222222222223,27.0,CALMA,0.0,0.0,979.682627,0.0,Despejado
2022,1,4,15,1,17.77777777777778,-2.7777777777777777,25.0,E,2.2352,0.0,979.005349,0.0,Despejado
2022,1,4,16,1,18.333333333333332,-3.3333333333333335,23.0,CALMA,0.0,0.0,978.66671,0.0,Despejado
2022,1,4,17,1,17.77777777777778,-2.7777777777777777,25.0,CALMA,0.0,0.0,978.66671,0.0,Despejado
2022,1,4,18,1,15.555555555555555,0.5555555555555556,36.0,SO,2.2352,0.0,978.328071,0.0,Despejado
2022,1,4,19,1,13.88888888888889,1.6666666666666667,44.0,OSO,1.34112,0.0,978.66671,0.0,Despejado
2022,1,4,20,1,12.222222222222221,2.7777777777777777,53.0,SO,2.68224,0.0,978.66671,0.0,Despejado
2022,1,4,21,1,13.333333333333334,0.0,40.0,O,1.34112,0.0,979.005349,0.0,Despejado
2022,1,4,22,1,11.11111111111111,1.6666666666666667,53.0,OSO,1.34112,0.0,978.66671,0.0,Despejado
2022,1,4,23,1,10.0,2.2222222222222223,59.0,E,1.34112,0.0,979.3439880000001,0.0,Despejado
2022,1,5,0,2,8.88888888888889,2.7777777777777777,66.0,CALMA,0.0,0.0,979.005349,0.0,Despejado
2022,1,5,1,2,7.777777777777778,2.7777777777777777,71.0,SE,1.34112,0.0,979.005349,0.0,Despejado
2022,1,5,2,2,7.222222222222222,2.2222222222222223,71.0,E,2.68224,0.0,978.66671,0.0,Despejado
2022,1,5,3,2,7.222222222222222,1.6666666666666667,68.0,E,2.2352,0.0,978.66671,0.0,Despejado
2022,1,5,4,2,7.222222222222222,1.6666666666666667,68.0,ESE,1.34112,0.0,978.66671,0.0,Despejado
2022,1,5,5,2,6.666666666666667,1.6666666666666667,71.0,ESE,2.2352,0.0,978.66671,0.0,Despejado
2022,1,5,6,2,6.111111111111111,1.6666666666666667,74.0,CALMA,0.0,0.0,978.66671,0.0,Despejado
2022,1,5,7,2,6.111111111111111,1.6666666666666667,74.0,CALMA,0.0,0.0,979.005349,0.0,Despejado
2022,1,5,8,2,5.0,1.6666666666666667,79.0,SSE,1.34112,0.0,978.66671,0.0,Despejado
