Año,Mes,Día,Hora,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Emisión (kg CO₂)
2020,3,10,17,1,22025.84,593.6,23456.91286,2086.66552,47568.35401,29670.0
2020,3,10,18,1,21613.85,27.44,22654.08727,2212.6860500000003,46481.060600000004,28990.0
2020,3,10,19,1,21482.8,0.96,22240.417729999997,2224.40889,45947.67138000001,28660.0
2020,3,10,20,1,21298.66,0.94,21913.231219999998,2253.71599,45464.104230000004,28350.0
2020,3,10,21,1,21574.59,1.06,19861.62444,2558.5098300000004,43992.88781000001,27440.0
2020,3,10,22,1,23797.75,1.62,18294.06237,2599.53977,44690.396790000006,27870.0
2020,3,10,23,1,23956.78,8.15,18331.55359,2564.37125,44851.58584,27970.0
2020,3,11,0,2,23474.75,8.02,16866.336219999997,2529.2027300000004,42870.42588,26740.0
2020,3,11,1,2,23620.99,4.78,16532.889450000002,2502.82634,42656.48405000001,26600.0
2020,3,11,2,2,23504.15,2.95,17288.41139,2599.53977,43389.161550000004,27060.0
2020,3,11,3,2,23449.65,26.67,17206.04325,2455.9349800000005,43110.7441,26890.0
2020,3,11,4,2,23655.28,20.95,18141.60042,2376.80581,44174.59183,27550.0
2020,3,11,5,2,24560.79,16.53,19170.8153,2271.3002500000002,46000.42416000001,28690.0
2020,3,11,6,2,24389.6,11.54,20756.278899999998,2450.0735600000003,47594.73040000001,29680.0
2020,3,11,7,2,23784.95,117.26,21228.82302,2496.96492,47509.73981000001,29630.0
2020,3,11,8,2,24375.71,373.98,22225.611159999997,2564.37125,49165.59096,30660.0
2020,3,11,9,2,24683.29,2034.4,22940.47658,2596.60906,50217.71585,31320.0
2020,3,11,10,2,24436.06,1966.25,23396.31495,2678.6689400000005,50510.786850000004,31500.0
2020,3,11,11,2,23792.38,2344.5,23536.67842,2655.22326,49983.25905000001,31170.0
2020,3,11,12,2,23108.22,2859.46,23531.29741,2359.22155,48995.609780000006,30560.0
2020,3,11,13,2,22987.04,1909.62,23379.85539,2403.1822,48767.01440000001,30410.0
2020,3,11,14,2,23017.88,2623.72,24058.21435,2529.2027300000004,49605.19746,30940.0
2020,3,11,15,2,22983.83,2143.13,24189.36328,2414.90504,49587.6132,30920.0
2020,3,11,16,2,22757.49,2977.06,24805.85821,2318.1916100000003,49880.6842,31110.0
2020,3,11,17,2,22183.87,1305.19,24505.330560000002,2250.78528,48939.92629000001,30520.0
2020,3,11,18,2,21672.81,100.71,23642.75114,2291.8152200000004,47606.45324,29690.0
2020,3,11,19,2,21682.09,2.79,23318.729929999998,2335.77587,47333.89721,29520.0
2020,3,11,20,2,21403.0,0.98,22699.73793,2288.8845100000003,46390.20859,28930.0
2020,3,11,21,2,21172.78,1.0,22152.668579999998,2426.62788,45751.31381000001,28530.0
2020,3,11,22,2,24374.4,1.44,20329.59646,2315.2609,47020.31124,29320.0
2020,3,11,23,2,24280.33,1.25,20273.3948,2409.0436200000004,46961.69704000001,29290.0
2020,3,12,0,3,23807.82,1.25,19017.860969999998,2447.14285,45273.60808,28230.0
2020,3,12,1,3,23726.49,1.77,18786.82924,2403.1822,44916.061460000004,28010.0
2020,3,12,2,3,23826.69,5.66,18677.27469,2206.82463,44707.98105000001,27880.0
2020,3,12,3,3,23550.07,11.02,19168.81061,2083.7348100000004,44801.763770000005,27940.0
2020,3,12,4,3,23570.3,10.55,19332.28077,2171.6561100000004,45074.319800000005,28110.0
2020,3,12,5,3,24217.67,4.98,19629.81897,2341.63729,46187.9896,28810.0
2020,3,12,6,3,24673.41,0.62,21228.15479,2420.7664600000003,48321.546480000005,30140.0
2020,3,12,7,3,23828.33,67.73,22111.976889999998,2473.51924,48415.3292,30190.0
2020,3,12,8,3,24337.75,903.58,23065.5411,2628.8468700000003,50033.08112,31200.0
2020,3,12,9,3,24684.58,2323.89,23594.990279999998,2705.0453300000004,50982.631160000004,31800.0
2020,3,12,10,3,24304.74,3495.03,24903.56047,2517.47989,51724.100790000004,32259.999999999996
2020,3,12,11,3,23445.05,6412.3,25833.666289999997,2473.51924,51750.47718000001,32270.000000000004
2020,3,12,12,3,24217.05,7178.46,28371.18179,2233.2010200000004,54818.93055000001,34190.0
2020,3,12,13,3,23313.73,3191.35,27275.24942,2291.8152200000004,52878.80053000001,32980.0
2020,3,12,14,3,22935.25,2173.39,27687.72318,2277.16167,52899.315500000004,32990.0
2020,3,12,15,3,22799.33,1394.79,26127.19511,2215.61676,51140.889500000005,31890.0
2020,3,12,16,3,22596.24,3423.82,24759.57449,2183.3789500000003,49537.791130000005,30890.0
2020,3,12,17,3,21857.27,977.06,23707.49911,2268.36954,47832.11791000001,29830.0
2020,3,12,18,3,21287.42,316.64,22011.17967,2268.36954,45563.74837,28420.0
2020,3,12,19,3,21148.47,4.28,20971.55447,2397.32078,44514.55419,27760.0
2020,3,12,20,3,20974.46,4.88,19810.38175,2365.0829700000004,43148.84333,26910.0
2020,3,12,21,3,20628.11,1.74,19561.624340000002,2479.3806600000003,42668.20689,26610.0
2020,3,12,22,3,22529.37,1.51,17826.02001,2555.5791200000003,42908.52511,26760.0
2020,3,12,23,3,23356.15,3.42,17955.37527,2684.53036,43995.81852000001,27440.0
2020,3,13,0,4,23511.73,3.6,15524.741399999999,3147.5825400000003,42181.709030000005,26310.0
2020,3,13,1,4,23013.92,1.86,12919.84018,3197.4046100000005,39130.839920000006,24410.0
2020,3,13,2,4,22291.41,6.85,11068.843079999999,3214.9888700000006,36575.260800000004,22810.0
2020,3,13,3,4,22144.08,9.2,11335.255829999998,3247.22668,36727.65772,22910.0
2020,3,13,4,4,22421.91,25.46,11274.763429999999,3088.96834,36786.27192,22940.0
2020,3,13,5,4,23449.2,6.77,12652.899879999999,3091.8990500000004,39195.31554,24440.0
2020,3,13,6,4,24374.09,6.89,13350.74302,3150.5132500000004,40874.61237,25490.0
2020,3,13,7,4,22387.42,301.69,13047.085239999999,3282.3952,38717.60981000001,24150.0
2020,3,13,8,4,22922.19,5603.03,14588.902869999998,2989.3242,40502.4122,25260.0
2020,3,13,9,4,22974.19,9459.57,15938.446109999999,2784.1745,41698.14188,26000.0
2020,3,13,10,4,22805.77,9612.33,15935.38632,2552.6484100000007,41290.77319,25750.0
2020,3,13,11,4,23163.21,13293.53,17121.986950000002,2464.7271100000003,42750.26677,26660.0
2020,3,13,12,4,21907.86,6359.61,16972.97166,2508.6877600000003,41387.48662,25810.0
2020,3,13,13,4,22151.1,13469.78,16808.270549999997,2438.3507200000004,41396.278750000005,25820.0
2020,3,13,14,4,21813.05,7287.83,17999.90049,2411.9743300000005,42225.669680000006,26330.0
2020,3,13,15,4,21754.46,9259.68,18482.92527,2470.58853,42706.30612,26630.0
2020,3,13,16,4,21267.0,5169.34,16622.81914,2573.16338,40461.382260000006,25240.0
2020,3,13,17,4,20638.9,1760.61,14838.293340000002,2719.69888,38195.94343000001,23820.0
2020,3,13,18,4,20093.6,616.84,13953.20512,2828.1351500000005,36874.19322,23000.0
2020,3,13,19,4,20134.58,3.82,13382.85323,3036.21556,36554.74583000001,22800.0
2020,3,13,20,4,20561.84,1.26,13041.247019999999,3220.8502900000003,36824.371150000006,22970.0
2020,3,13,21,4,20978.6,1.28,13335.58475,3226.71171,37539.46439,23410.0
2020,3,13,22,4,22130.29,1.54,12295.32649,3033.28485,37457.40451000001,23360.0
2020,3,13,23,4,22413.47,0.84,11850.91837,2983.4627800000003,37246.393390000005,23230.0
2020,3,14,0,5,21945.74,1.04,11032.44213,2913.12574,35889.47466,22380.0
2020,3,14,1,5,21931.01,4.58,10539.42907,2980.53207,35449.86816,22110.0
2020,3,14,2,5,21933.27,14.59,10454.176989999998,3141.7211200000006,35528.997330000006,22160.0
2020,3,14,3,5,21653.94,19.86,10210.97644,3153.44396,35019.05379,21840.0
2020,3,14,4,5,20843.93,19.76,10259.51104,3056.7305300000003,34160.355760000006,21300.0
2020,3,14,5,5,19146.57,4.57,9985.99395,3200.33532,32331.59272,20160.0
2020,3,14,6,5,19116.06,15.49,11438.62046,3510.9905800000006,34066.57304,21250.0
2020,3,14,7,5,19088.7,988.78,11304.62276,3452.37638,33843.839080000005,21110.0
2020,3,14,8,5,19049.23,6209.96,12398.02289,3147.5825400000003,34594.10084000001,21570.0
2020,3,14,9,5,19265.42,10548.27,13911.45833,2831.06586,36009.63377000001,22460.0
2020,3,14,10,5,19479.84,14030.42,15640.69689,2362.1522600000003,37480.850190000005,23380.0
2020,3,14,11,5,19615.74,16164.12,16941.49451,2303.5380600000003,38861.2146,24240.0
2020,3,14,12,5,19691.06,17221.72,17882.04582,2250.78528,39822.48748,24840.0
2020,3,14,13,5,19642.37,15705.52,18998.79883,2209.75534,40851.16669,25480.0
2020,3,14,14,5,19679.79,14111.73,19768.49428,2154.0718500000003,41601.42845,25940.0
2020,3,14,15,5,19587.37,13719.81,20250.60464,2130.62617,41967.7672,26170.0
2020,3,14,16,5,19656.25,10257.45,20530.593009999997,2095.4576500000003,42281.35317000001,26370.0
2020,3,14,17,5,19792.02,5903.35,20690.757189999997,2145.2797200000005,42627.17695,26580.0
2020,3,14,18,5,20864.33,1131.11,19710.56929,2118.90333,42694.583280000006,26630.0
2020,3,14,19,5,21118.38,173.91,18052.620319999998,2268.36954,41437.30869,25840.0
2020,3,14,20,5,22426.94,1.41,17438.44661,2215.61676,42082.06489,26240.0
2020,3,14,21,5,22634.67,2.13,15929.68878,2168.7254000000003,40733.938290000006,25400.0
2020,3,14,22,5,22805.96,6.0,14833.79158,2145.2797200000005,39784.38825,24810.0
2020,3,14,23,5,22515.57,1.16,14090.68465,2227.3396000000002,38834.83821,24220.0
2020,3,15,0,6,22320.7,5.74,12760.06287,2274.2309600000003,37354.82966,23300.0
2020,3,15,1,6,22301.56,9.16,12030.17986,2288.8845100000003,36619.221450000005,22840.0
2020,3,15,2,6,22130.3,11.08,11490.95342,2482.3113700000004,36103.41649,22520.0
2020,3,15,3,6,22041.32,12.57,11096.97908,2681.5996500000006,35819.13762,22340.0
2020,3,15,4,6,21834.03,10.74,11341.867789999998,2866.23438,36041.871580000006,22480.0
2020,3,15,5,6,19362.97,5.55,11543.21604,2948.2942600000006,33855.56192,21110.0
2020,3,15,6,6,18901.83,8.05,11354.14212,2980.53207,33237.18211,20730.0
2020,3,15,7,6,18689.58,686.05,11807.13172,3009.83917,33503.87672,20900.0
2020,3,15,8,6,18649.8,4634.53,14494.365909999999,2989.3242,36132.72359000001,22530.0
2020,3,15,9,6,18940.78,10059.15,16347.262189999998,2646.43113,37932.17953000001,23660.0
2020,3,15,10,6,19115.31,11769.44,18209.900560000002,2262.50812,39588.03068000001,24690.0
2020,3,15,11,6,19517.0,14810.81,19457.27495,2168.7254000000003,41141.30698,25660.0
2020,3,15,12,6,19771.86,16784.75,20428.318649999997,2136.48759,42337.036660000005,26400.0
2020,3,15,13,6,19810.97,17496.34,21577.53357,2033.9127400000002,43421.39936,27080.0
2020,3,15,14,6,19819.29,16239.73,22362.38729,2036.8434500000003,44215.621770000005,27580.0
2020,3,15,15,6,20004.57,14598.62,22866.8306,2063.21984,44933.64572,28020.0
2020,3,15,16,6,21857.38,11759.71,22814.25145,2104.24978,46774.1316,29170.0
2020,3,15,17,6,21652.62,6175.89,22555.82229,2136.48759,46343.31723,28900.0
2020,3,15,18,6,21574.62,1312.76,21716.560579999998,2086.66552,45376.18293000001,28300.0
2020,3,15,19,6,21551.21,118.93,20325.48157,2077.87339,43954.78858,27410.0
2020,3,15,20,6,21112.4,0.99,18957.3334,2154.0718500000003,42222.73897,26330.0
2020,3,15,21,6,21053.85,1.69,17703.38222,2083.7348100000004,40839.44385,25470.0
2020,3,15,22,6,21835.62,1.06,16354.718229999999,2039.7741600000002,40229.85617000001,25090.0
2020,3,15,23,6,22130.98,0.59,15119.266469999999,2154.0718500000003,39403.39595,24580.0
2020,3,16,0,0,22662.81,1.48,14552.079880000001,2033.9127400000002,39248.06832,24480.0
2020,3,16,1,0,22391.21,11.34,13416.79228,2189.24037,37996.655150000006,23700.0
2020,3,16,2,0,22256.9,11.28,12017.624170000001,2411.9743300000005,36686.62778,22880.0
2020,3,16,3,0,22921.04,9.99,11917.10831,2678.6689400000005,37516.018710000004,23400.0
2020,3,16,4,0,23435.03,8.95,12518.444969999999,2895.5414800000003,38849.491760000004,24230.0
2020,3,16,5,0,24045.63,3.21,13666.49928,2962.94781,40672.39338,25370.0
2020,3,16,6,0,25255.59,8.43,14283.69761,3039.14627,42577.354880000006,26550.0
2020,3,16,7,0,23921.49,1066.39,14054.6354,3103.6218900000003,41076.831360000004,25620.0
2020,3,16,8,0,23475.58,6344.5,15402.56082,2939.50213,41818.30099,26080.0
2020,3,16,9,0,23760.72,10504.16,16950.81456,2722.62959,43433.1222,27090.0
2020,3,16,10,0,23705.81,14084.65,19389.95957,2297.67664,45393.76719,28310.0
2020,3,16,11,0,23278.2,15332.4,21276.759729999998,2180.44824,46736.03237,29150.0
2020,3,16,12,0,23548.21,16336.56,23661.14505,1978.22925,49186.105930000005,30680.0
2020,3,16,13,0,23373.45,16061.12,24566.06915,2022.1899000000003,49959.81337,31160.0
2020,3,16,14,0,23288.72,14556.79,25451.755259999998,2013.3977700000003,50754.035780000006,31650.0
2020,3,16,15,0,23011.57,12894.92,25565.881909999996,1975.2985400000002,50551.816790000004,31530.0
2020,3,16,16,0,22737.73,9066.58,25581.49739,1975.2985400000002,50293.91431000001,31370.0
2020,3,16,17,0,22032.24,3585.47,24755.987149999997,2028.0513200000003,48813.90576,30440.0
2020,3,16,18,0,20577.7,966.82,23349.67953,2113.0419100000004,46038.52339,28710.0
2020,3,16,19,0,20200.81,53.14,22103.95813,2048.56629,44353.36514,27660.0
2020,3,16,20,0,19961.97,1.94,20470.59299,2168.7254000000003,42600.80056000001,26570.0
2020,3,16,21,0,21423.87,2.41,18528.43525,2215.61676,42167.05548,26300.0
2020,3,16,22,0,24053.34,2.25,16910.4394,2124.7647500000003,43087.29842000001,26870.0
2020,3,16,23,0,22976.45,2.34,15521.54093,2077.87339,40572.749240000005,25300.0
2020,3,17,0,1,22326.25,11.0,14230.97778,1943.0607300000001,38500.737270000005,24010.0
2020,3,17,1,1,22424.82,5.77,13621.6927,2010.4670600000002,38055.26935,23730.0
2020,3,17,2,1,22529.54,11.83,13534.50627,2118.90333,38181.289880000004,23810.0
2020,3,17,3,1,22250.03,19.08,13191.70428,2335.77587,37776.8519,23560.0
2020,3,17,4,1,21731.41,15.79,12967.63621,2535.06415,37234.67055,23220.0
2020,3,17,5,1,22621.67,5.09,14057.8007,2693.32249,39374.08885,24560.0
2020,3,17,6,1,22104.65,10.28,15034.506770000002,2851.5808300000003,39992.468660000006,24940.0
2020,3,17,7,1,21547.33,1172.88,14603.357740000001,2863.3036700000002,39013.611520000006,24330.0
2020,3,17,8,1,21972.41,3641.37,15528.574929999999,2719.69888,40218.133330000004,25080.0
2020,3,17,9,1,22074.02,9158.43,16585.29275,2382.6672300000005,41041.662840000005,25600.0
2020,3,17,10,1,21810.54,13088.01,18345.832609999998,2227.3396000000002,42383.92802000001,26430.0
2020,3,17,11,1,22194.47,15861.39,20050.874209999998,2157.0025600000004,44400.2565,27690.0
2020,3,17,12,1,22121.69,13962.06,21162.8441,2054.42771,45338.0837,28270.0
2020,3,17,13,1,22200.82,14040.11,21599.58516,2042.70487,45842.16582,28590.0
2020,3,17,14,1,22120.11,14686.4,22491.496359999997,2124.7647500000003,46736.03237,29150.0
2020,3,17,15,1,22123.05,13653.01,23273.079270000002,2036.8434500000003,47433.54135,29580.0
2020,3,17,16,1,20854.15,11245.36,23712.80978,2042.70487,46610.01184,29070.0
2020,3,17,17,1,20420.8,6104.12,23214.59156,1995.8135100000002,45631.1547,28460.0
2020,3,17,18,1,19809.92,1512.98,21867.932259999998,2101.31907,43776.01527,27300.0
2020,3,17,19,1,19802.55,210.05,19395.05922,2162.86398,41361.110230000006,25790.0
2020,3,17,20,1,19944.14,1.35,17952.174799999997,2186.3096600000003,40080.38996,25000.0
2020,3,17,21,1,21370.93,2.23,16687.70779,2224.40889,40282.60895,25120.0
2020,3,17,22,1,22739.97,1.91,15363.064909999997,2151.14114,40253.30185,25110.0
2020,3,17,23,1,22120.78,1.92,13976.66351,2121.83404,38219.389110000004,23840.0
2020,3,18,0,2,22930.04,1.85,12913.40407,2338.7065800000005,38181.289880000004,23810.0
2020,3,18,1,2,22257.84,4.86,11882.1845,2491.1035,36630.94429,22850.0
2020,3,18,2,2,21820.85,8.76,11117.166659999999,2637.639,35575.88869,22190.0
2020,3,18,3,2,21593.88,11.49,11100.77744,2652.2925500000006,35347.29331,22040.0
2020,3,18,4,2,21786.85,15.72,11361.42231,2746.07527,35892.40537,22390.0
2020,3,18,5,2,22796.16,4.98,12861.70417,2822.2737300000003,38477.29159,24000.0
2020,3,18,6,2,23272.94,8.88,13510.83686,3018.6313000000005,39801.97251000001,24820.0
2020,3,18,7,2,22303.62,626.66,14013.27548,2901.4029000000005,39218.76122,24460.0
2020,3,18,8,2,22100.37,952.03,14210.71986,2649.36184,38960.85874,24300.0
2020,3,18,9,2,21030.65,4111.41,14235.16301,2502.82634,37768.05977000001,23560.0
2020,3,18,10,2,20690.84,11515.71,16317.36769,2365.0829700000004,39371.15814000001,24550.0
2020,3,18,11,2,21017.77,12729.23,17927.379950000002,2403.1822,41349.38739,25790.0
2020,3,18,12,2,21586.67,11538.53,19289.689899999998,2186.3096600000003,43060.92203000001,26860.0
2020,3,18,13,2,21311.76,5184.82,18124.96501,2244.9238600000003,41680.55762000001,25990.0
2020,3,18,14,2,20513.72,2670.05,16630.240009999998,2420.7664600000003,39564.58500000001,24670.0
2020,3,18,15,2,20471.9,1482.91,16094.776759999999,2438.3507200000004,39004.819390000004,24330.0
2020,3,18,16,2,20371.66,325.32,14555.8079,2804.6894700000003,37732.89125,23530.0
2020,3,18,17,2,20146.96,120.9,14170.66123,3156.37467,37474.98877,23370.0
2020,3,18,18,2,20066.48,39.91,13694.77596,3229.64242,36991.42162,23070.0
2020,3,18,19,2,20314.25,1.64,13395.69028,3364.4550800000006,37073.4815,23120.0
2020,3,18,20,2,20058.12,2.68,12556.60442,3379.10863,35992.049510000004,22450.0
2020,3,18,21,2,20615.68,1.33,11939.5116,3165.1668000000004,35719.493480000005,22280.0
2020,3,18,22,2,22796.86,0.76,10590.56625,3176.8896400000003,36563.53796,22800.0
2020,3,18,23,2,21965.54,1.01,10041.07017,3414.2771500000003,35420.56106,22090.0
2020,3,19,0,3,21405.94,0.82,9067.142530000001,3428.9307,33902.45328,21140.0
2020,3,19,1,3,21320.66,0.85,9213.344219999999,3349.80153,33881.938310000005,21130.0
2020,3,19,2,3,21169.6,0.57,9268.877649999999,3279.4644900000003,33717.81855,21030.0
2020,3,19,3,3,20808.31,0.57,9414.58696,3212.0581600000005,33436.47039,20850.0
2020,3,19,4,3,21203.45,19.42,9559.52253,3182.75106,33946.41393,21170.0
2020,3,19,5,3,22813.78,12.11,11145.44334,3235.50384,37193.64061,23200.0
2020,3,19,6,3,22676.46,7.58,11645.52557,3505.1291600000004,37826.67397,23590.0
2020,3,19,7,3,21603.31,670.96,11459.65212,3663.3875000000003,36724.72701,22900.0
2020,3,19,8,3,21121.8,3373.55,11685.90073,3437.7228300000006,36244.09057,22600.0
2020,3,19,9,3,20711.27,8298.72,12166.60429,3168.0975100000005,36044.80229,22480.0
2020,3,19,10,3,21040.43,13489.23,12874.787409999999,2866.23438,36783.341210000006,22940.0
2020,3,19,11,3,21083.86,14943.98,13794.553249999999,2792.96663,37668.41563,23490.0
2020,3,19,12,3,20633.23,10323.37,13634.494579999999,2728.49101,36997.28304,23070.0
2020,3,19,13,3,20666.8,10687.96,13878.67989,2605.4011900000005,37149.67996,23170.0
2020,3,19,14,3,20893.25,13664.11,14598.32843,2529.2027300000004,38020.10083,23710.0
2020,3,19,15,3,20325.18,9222.28,15012.244159999998,2526.27202,37861.84249,23610.0
2020,3,19,16,3,20309.31,9779.67,15686.69925,2535.06415,38532.975080000004,24030.0
2020,3,19,17,3,20012.79,3938.72,15431.822259999999,2576.09409,38020.10083,23710.0
2020,3,19,18,3,19629.13,1033.53,14640.743450000002,2625.9161600000007,36894.708190000005,23010.0
2020,3,19,19,3,19589.45,6.08,13820.403199999999,2792.96663,36203.06063000001,22580.0
2020,3,19,20,3,19411.81,1.88,13279.52377,2869.16509,35558.304430000004,22180.0
2020,3,19,21,3,19403.72,5.17,13050.109859999999,2845.7194100000006,35300.40195000001,22020.0
2020,3,19,22,3,20569.86,3.12,11694.798739999998,2766.59024,35030.77663,21850.0
2020,3,19,23,3,21265.53,2.48,10992.102139999999,2798.8280500000005,35057.153020000005,21860.0
2020,3,20,0,4,21108.07,1.11,9479.40527,2848.6501200000002,33433.53968,20850.0
2020,3,20,1,4,21479.54,0.73,9241.12852,2877.9572200000002,33600.59015,20960.0
2020,3,20,2,4,21433.6,0.73,9052.19528,3077.2455000000004,33562.490920000004,20930.0
2020,3,20,3,4,21087.15,0.57,8917.775539999999,3165.1668000000004,33169.77578,20690.0
2020,3,20,4,4,21454.67,0.61,9082.33597,3326.3558500000004,33864.35405,21120.0
2020,3,20,5,4,23559.13,2.91,11800.09772,3484.6141900000007,38843.63034,24230.0
2020,3,20,6,4,24530.89,15.7,12144.41202,3613.5654300000006,40288.47037,25130.0
2020,3,20,7,4,22490.71,1238.94,11360.43755,3616.49614,37469.12735,23370.0
2020,3,20,8,4,21700.09,6659.69,12025.00987,3276.53378,37000.21375,23080.0
2020,3,20,9,4,21091.59,10773.95,12881.32903,2945.3635500000005,36918.15387,23030.0
2020,3,20,10,4,21168.14,14197.58,14713.22882,2587.8169300000004,38468.49946,23990.0
2020,3,20,11,4,21035.74,15787.59,15721.376869999998,2391.4593600000003,39148.42418000001,24420.0
2020,3,20,12,4,21085.3,16831.75,17560.45134,2379.73652,41024.07858,25590.0
2020,3,20,13,4,21003.89,16662.39,18249.43164,2458.8656900000005,41712.795430000006,26010.0
2020,3,20,14,4,20865.35,15579.37,19077.82582,2391.4593600000003,42334.10595,26400.0
2020,3,20,15,4,20514.73,11844.15,19337.978310000002,2370.94439,42222.73897,26330.0
2020,3,20,16,4,20159.54,5534.35,19110.07671,2379.73652,41648.31981000001,25970.0
2020,3,20,17,4,19680.25,2119.2,18011.01421,2285.9538000000002,39977.81511,24930.0
2020,3,20,18,4,20136.45,527.03,17336.03157,2312.33019,39784.38825,24810.0
2020,3,20,19,4,19835.46,2.7,16500.42754,2335.77587,38670.71845,24120.0
2020,3,20,20,4,19024.24,0.58,15436.394359999998,2329.91445,36789.20263000001,22940.0
2020,3,20,21,4,20609.05,0.57,14869.31328,2309.39948,37785.64403,23570.0
2020,3,20,22,4,22369.46,0.57,14077.67175,2297.67664,38743.9862,24160.0
2020,3,20,23,4,22026.95,0.57,13358.515589999999,2262.50812,37647.90066000001,23480.0
2020,3,21,0,5,21472.84,0.59,12466.04167,2142.34901,36079.970810000006,22500.0
2020,3,21,1,5,21406.92,0.57,11751.879649999999,2215.61676,35373.669700000006,22060.0
2020,3,21,2,5,21365.17,2.07,10998.15138,2470.58853,34834.41906,21720.0
2020,3,21,3,5,21307.95,8.86,10865.0681,2655.22326,34828.557640000006,21720.0
2020,3,21,4,5,21513.73,7.69,10750.062199999998,2737.28314,35001.46953,21830.0
2020,3,21,5,5,21805.34,0.59,11046.93217,2807.6201800000003,35660.87928000001,22240.0
2020,3,21,6,5,20973.06,9.2,11772.87614,2942.43284,35687.25567,22260.0
2020,3,21,7,5,18855.86,1272.16,11638.35089,2880.8879300000003,33374.92548,20810.0
2020,3,21,8,5,18979.68,6543.39,12542.60676,2634.7082900000005,34157.425050000005,21300.0
2020,3,21,9,5,20198.76,10501.84,14481.036479999999,2291.8152200000004,36970.906650000004,23060.0
2020,3,21,10,5,20571.78,14149.0,15685.327619999998,2019.25919,38278.00331000001,23870.0
2020,3,21,11,5,20616.49,15694.69,16987.49687,2098.3883600000004,39702.32837,24760.0
2020,3,21,12,5,20960.67,16277.97,18142.30382,2154.0718500000003,41255.60467000001,25730.0
2020,3,21,13,5,21137.19,17426.44,18921.35449,2069.08126,42128.95625,26270.0
2020,3,21,14,5,21145.34,15809.76,19589.76034,2036.8434500000003,42770.781740000006,26670.0
2020,3,21,15,5,21107.83,14608.91,19967.4158,1978.22925,43052.12990000001,26850.0
2020,3,21,16,5,20782.93,11854.02,20130.56943,2077.87339,42990.58499,26810.0
2020,3,21,17,5,20470.4,6127.08,19880.29971,2060.28913,42410.304410000004,26450.0
2020,3,21,18,5,20320.7,1234.42,19106.48937,2159.9332700000004,41586.774900000004,25940.0
2020,3,21,19,5,20248.79,155.97,17547.57912,2186.3096600000003,39983.676530000004,24940.0
2020,3,21,20,5,19942.5,0.61,16513.82731,2171.6561100000004,38626.75780000001,24090.0
2020,3,21,21,5,19470.21,0.56,15372.84217,2186.3096600000003,37029.52085,23090.0
2020,3,21,22,5,18955.41,3.18,13932.067949999999,2151.14114,35039.56876,21850.0
2020,3,21,23,5,18603.38,3.0,12823.05234,2145.2797200000005,33571.283050000005,20940.0
2020,3,22,0,6,18101.14,0.59,11790.566649999999,2303.5380600000003,32193.84935,20080.0
2020,3,22,1,6,18153.23,7.85,11002.75865,2379.73652,31534.4396,19670.0
2020,3,22,2,6,18087.29,13.6,10698.08094,2576.09409,31361.527710000006,19560.0
2020,3,22,3,6,18063.63,10.45,10424.66936,2690.3917800000004,31176.89298,19440.0
2020,3,22,4,6,18173.87,5.72,10474.57559,2766.59024,31414.28049,19590.0
2020,3,22,5,6,18561.49,0.58,10598.901539999999,2757.79811,31915.431900000003,19910.0
2020,3,22,6,6,18885.28,8.14,10770.144269999999,2918.9871600000006,32574.841650000006,20320.0
2020,3,22,7,6,18735.37,959.87,10985.3495,3036.21556,32756.545670000003,20430.0
2020,3,22,8,6,19205.82,3515.08,12685.39696,2842.7887,34734.77492,21660.0
2020,3,22,9,6,19379.62,7108.27,14177.800739999999,2599.53977,36156.169270000006,22550.0
2020,3,22,10,6,19852.16,12355.97,15505.222049999998,2180.44824,37536.53368000001,23410.0
2020,3,22,11,6,20380.09,14865.32,17265.02334,2139.4183000000003,39781.45754,24810.0
2020,3,22,12,6,20336.21,11803.06,18540.88543,2165.79469,41041.662840000005,25600.0
2020,3,22,13,6,20464.0,11000.89,19080.569079999997,2159.9332700000004,41704.003300000004,26010.0
2020,3,22,14,6,21377.12,13000.88,20170.13568,2095.4576500000003,43641.20261,27220.0
2020,3,22,15,6,20771.32,9806.84,20510.15924,2139.4183000000003,43418.46865,27080.0
2020,3,22,16,6,20266.74,5611.51,20044.367759999997,2165.79469,42477.71074,26490.0
2020,3,22,17,6,20237.09,2009.75,19302.386270000003,2157.0025600000004,41698.14188,26000.0
2020,3,22,18,6,20114.1,418.6,18633.69906,2227.3396000000002,40974.25651000001,25550.0
2020,3,22,19,6,20231.65,4.9,18246.02015,2262.50812,40739.79971,25410.0
2020,3,22,20,6,19892.98,0.57,17520.11135,2224.40889,39637.852750000005,24720.0
2020,3,22,21,6,19654.74,1.0,16631.646810000002,2162.86398,38447.98449,23980.0
2020,3,22,22,6,19254.7,3.53,14944.57708,2066.1505500000003,36264.605540000004,22620.0
2020,3,22,23,6,19301.68,4.56,14670.1104,2022.1899000000003,35992.049510000004,22450.0
2020,3,23,0,0,19492.24,7.5,13858.632989999998,1931.3378900000002,35282.81769,22000.0
2020,3,23,1,0,19013.11,9.06,12837.12034,2013.3977700000003,33864.35405,21120.0
2020,3,23,2,0,19403.06,0.57,12618.6443,2247.85457,34271.722740000005,21370.0
2020,3,23,3,0,19375.25,0.6,12865.39702,2285.9538000000002,34526.69451,21530.0
